village_code,village_name,subdistrict,latitude,longitude,total_population,total_households,sc_st_population_share_pct,composite_risk_score_FROM_MODEL5,priority_category_FROM_MODEL5,urgency_score,geo_area_ha,population_density_per_ha,male_population,female_population,pct_forest,pct_barren_uncultivable,pct_net_sown,pct_fallow,pct_pastures,irrigation_coverage_pct,road_connectivity_score,healthcare_access_score,drainage_quality_score,nearest_town_dist_km,district_hq_dist_km,tapwater_treated,tubewell_borehole,river_canal_present,surface_water_exposure,elevation_m_EXTERNAL_TOFILL,distance_to_river_km_EXTERNAL_TOFILL,rainfall_24hr_max_mm_EXTERNAL_TOFILL,flood_hazard_score_TARGET,runoff_coefficient_EXTERNAL_TOFILL,flood_hazard_score_FROM_MODEL1,erosion_risk_score_FROM_MODEL2,cloudburst_exceedance_probability_FROM_MODEL3,landslide_susceptibility_score_FROM_MODEL4,relocation_urgency_index,vulnerability_ratio,hazard_x_density,distance_x_risk,water_risk
521070,Brahmanvasi,Padra,22.156645,72.87854,2175.0,430.0,5.24,0.586,Medium (Mitigation),1274.55,591.0,3.68,1146.0,1029.0,0.0,1.02,84.43,0.0,3.05,50.1,2,0,1,10.0,46.0,0.0,1.0,0.0,1,95.0,1.139,245.6,0.477,0.56,0.477,0.98,0.933,0.605,1274.55,2.4952380952380953,2.15648,5.859999999999999,0.477
521072,Gametha,Padra,22.158279,72.921893,3759.0,762.0,2.08,0.623,Medium (Mitigation),2341.857,343.0,10.959,1967.0,1792.0,0.0,3.79,84.26,0.0,0.58,55.36,2,0,1,18.0,38.0,0.0,1.0,0.0,1,95.0,2.255,246.4,0.432,0.78,0.432,0.98,0.936,0.606,2341.857,0.9904761904761905,6.827457,11.214,0.432
521071,Masar,Padra,22.138,72.902181,3552.0,764.0,11.97,0.494,Medium (Mitigation),1754.688,1361.0,2.61,1833.0,1719.0,0.0,0.96,89.2,0.0,1.98,69.19,3,1,1,13.0,45.0,0.0,1.0,0.0,1,92.5,0.556,232.8,0.508,0.53,0.508,0.98,0.894,0.594,1754.6879999999999,3.861290322580645,1.28934,6.422,0.508
521089,Kural,Padra,22.135169,72.92693,2659.0,569.0,11.36,0.544,Medium (Mitigation),1446.496,562.0,4.731,1416.0,1243.0,0.0,12.12,83.07,0.0,1.07,24.84,3,0,1,15.0,38.0,0.0,1.0,0.0,1,95.0,2.358,244.8,0.396,0.59,0.396,0.98,0.933,0.606,1446.496,3.6645161290322577,2.573664,8.16,0.396
521092,Pindapa,Padra,22.118469,72.939888,1572.0,302.0,3.31,0.561,Medium (Mitigation),881.892,690.0,2.278,828.0,744.0,0.0,0.0,95.07,0.0,4.35,47.26,2,0,1,15.0,40.0,0.0,1.0,1.0,1,97.5,1.529,244.8,0.443,0.52,0.443,0.98,0.95,0.617,881.892,1.5761904761904761,1.2779580000000001,8.415000000000001,0.443
521091,Abhor,Padra,22.113757,72.911893,2304.0,472.0,8.2,0.504,Medium (Mitigation),1161.216,749.0,3.076,1193.0,1111.0,8.28,1.07,84.11,0.0,4.67,53.97,3,1,1,13.0,36.0,0.0,1.0,0.0,1,92.5,0.455,247.2,0.521,0.53,0.521,0.98,0.917,0.582,1161.216,2.6451612903225805,1.5503040000000001,6.552,0.521
521038,Mahmadpura,Padra,22.291407,72.940406,1481.0,323.0,1.35,0.55,Medium (Mitigation),814.5500000000001,1030.0,1.438,793.0,688.0,0.0,20.51,63.21,0.0,5.6,50.17,2,0,1,18.0,40.0,0.0,1.0,1.0,1,90.0,0.774,228.0,0.489,0.49,0.489,0.98,0.883,0.592,814.5500000000001,0.6428571428571429,0.7909,9.9,0.489
521047,Dabka,Padra,22.256706,72.942834,7345.0,1545.0,3.38,0.543,Medium (Mitigation),3988.335000000001,1906.0,3.854,3963.0,3382.0,0.0,4.94,50.05,24.78,1.97,64.2,2,1,1,15.0,35.0,0.0,1.0,1.0,1,90.0,0.766,241.6,0.507,0.57,0.507,0.98,0.898,0.588,3988.3350000000005,1.6095238095238094,2.092722,8.145000000000001,0.507
521046,Sultanpura,Padra,22.262225,72.953614,892.0,167.0,3.48,0.582,Medium (Mitigation),519.144,299.0,2.983,462.0,430.0,14.33,3.0,43.67,0.0,27.67,49.62,2,0,1,17.0,37.0,0.0,1.0,1.0,1,85.0,0.158,232.8,0.559,0.51,0.559,0.98,0.856,0.554,519.144,1.657142857142857,1.736106,9.894,0.559
521050,Tithor,Padra,22.236859,72.879837,4916.0,1078.0,2.2,0.385,Low (Monitoring),1892.66,2462.0,1.997,2630.0,2286.0,0.71,9.18,24.05,28.95,2.4,50.0,1,1,1,28.0,50.0,0.0,1.0,1.0,1,25.0,4.786,120.0,0.452,0.51,0.452,0.05,0.388,0.285,1892.66,2.0,0.7688450000000001,10.780000000000001,0.452
521048,Pavda,Padra,22.236162,72.947623,2113.0,453.0,0.0,0.57,Medium (Mitigation),1204.41,563.0,3.753,1130.0,983.0,0.0,1.11,79.81,2.96,11.48,58.14,2,0,1,16.0,34.0,0.0,1.0,1.0,1,97.5,1.983,248.8,0.419,0.56,0.419,0.98,0.95,0.616,1204.4099999999999,0.0,2.13921,9.12,0.419
521049,Chokari,Padra,22.224893,72.932033,8884.0,1811.0,2.45,0.597,Medium (Mitigation),5303.748,1380.0,6.438,4706.0,4178.0,0.0,0.0,33.5,13.99,10.14,79.33,1,1,1,22.0,50.0,0.0,1.0,1.0,1,97.5,2.802,248.8,0.374,0.64,0.374,0.98,0.95,0.615,5303.748,2.227272727272727,3.8434859999999995,13.134,0.374
521052,Karkhadi,Padra,22.211761,72.909747,4791.0,1100.0,9.41,0.491,Medium (Mitigation),2352.381,1660.0,2.886,2511.0,2280.0,0.0,11.14,56.45,0.0,6.39,78.12,2,1,1,24.0,44.0,0.0,1.0,1.0,1,92.5,3.811,246.4,0.287,0.54,0.287,0.98,0.916,0.594,2352.381,4.480952380952381,1.4170260000000001,11.783999999999999,0.287
521066,Vadu,Padra,22.209616,72.986248,9626.0,1916.0,3.66,0.485,Medium (Mitigation),4668.61,874.0,11.014,5027.0,4599.0,0.0,1.03,92.79,0.0,1.95,59.19,3,1,1,12.0,29.0,0.0,1.0,0.0,0,97.5,2.512,244.8,0.414,0.78,0.414,0.98,0.948,0.613,4668.61,1.1806451612903226,5.34179,5.82,0.0
521082,Chansad,Padra,22.205561,73.144045,2775.0,634.0,39.93,0.542,Medium (Mitigation),1504.0500000000002,1731.0,1.603,1438.0,1337.0,1.33,8.66,87.71,0.58,0.35,62.5,2,1,1,7.0,24.0,0.0,1.0,1.0,1,90.0,1.688,245.6,0.434,0.5,0.434,0.98,0.895,0.581,1504.0500000000002,19.014285714285712,0.8688260000000001,3.7940000000000005,0.434
521064,Ranu,Padra,22.211772,73.031885,6092.0,1188.0,8.54,0.498,Medium (Mitigation),3033.816,858.0,7.1,3208.0,2884.0,0.0,4.66,88.81,0.0,1.4,74.54,2,1,1,7.0,24.0,0.0,1.0,0.0,0,100.0,1.002,247.2,0.502,0.66,0.502,0.98,0.95,0.646,3033.816,4.066666666666666,3.5357999999999996,3.4859999999999998,0.0
521065,Bhoj,Padra,22.193754,73.008189,7072.0,1403.0,4.19,0.559,Medium (Mitigation),3953.248000000001,1153.0,6.134,3658.0,3414.0,0.0,10.68,88.19,0.0,1.13,69.88,2,1,1,14.0,34.0,0.0,1.0,1.0,1,90.0,1.839,247.2,0.444,0.63,0.444,0.98,0.904,0.587,3953.2480000000005,1.9952380952380953,3.4289060000000005,7.8260000000000005,0.444
521079,Sejakuva,Padra,22.198411,73.068203,2343.0,512.0,24.93,0.597,Medium (Mitigation),1398.771,370.0,6.332,1212.0,1131.0,0.0,11.08,87.03,0.0,0.81,46.58,2,1,1,5.0,22.0,0.0,1.0,0.0,1,85.0,1.441,244.8,0.494,0.64,0.494,0.98,0.892,0.595,1398.771,11.87142857142857,3.780204,2.985,0.494
521078,Pipli,Padra,22.2017,73.053223,2046.0,406.0,11.49,0.653,High (Relocation Priority),1336.038,400.0,5.115,1051.0,995.0,0.0,10.5,88.25,0.0,0.5,53.82,1,0,1,7.0,22.0,0.0,1.0,0.0,1,95.0,1.373,246.4,0.467,0.6,0.467,0.98,0.925,0.595,1336.038,10.445454545454545,3.3400950000000003,4.571,0.467
521081,Sareja,Padra,22.203683,73.113123,10.0,2.0,100.0,0.648,Medium (Mitigation),6.48,190.0,0.053,6.0,4.0,0.52,0.52,96.35,1.04,0.0,21.62,0,0,1,4.0,22.0,0.0,1.0,0.0,0,92.5,0.151,244.8,0.529,0.45,0.529,0.98,0.913,0.593,6.48,1000.0,0.034344,2.592,0.0
521080,Goriyad,Padra,22.196894,73.091538,1943.0,429.0,16.16,0.506,Medium (Mitigation),983.158,614.0,3.164,1003.0,940.0,0.0,7.17,82.57,0.0,1.95,81.66,3,1,1,4.0,20.0,0.0,1.0,0.0,1,87.5,0.641,244.8,0.524,0.54,0.524,0.98,0.879,0.574,983.158,5.212903225806452,1.6009840000000002,2.024,0.524
521067,Vishrampura,Padra,22.193413,72.967121,2997.0,606.0,2.64,0.584,Medium (Mitigation),1750.2479999999998,235.0,12.753,1538.0,1459.0,0.0,0.43,89.36,0.0,4.26,80.95,2,1,1,15.0,35.0,0.0,1.0,0.0,1,90.0,1.694,243.2,0.482,0.83,0.482,0.98,0.896,0.586,1750.2479999999998,1.2571428571428571,7.4477519999999995,8.76,0.482
521083,Madapur,Padra,22.186936,73.111059,865.0,182.0,24.86,0.602,Medium (Mitigation),520.73,297.0,2.912,447.0,418.0,0.0,2.02,89.56,0.0,0.67,62.78,2,0,1,5.0,20.0,0.0,1.0,0.0,1,92.5,0.793,246.4,0.499,0.54,0.499,0.98,0.914,0.593,520.73,11.838095238095237,1.753024,3.01,0.499
521076,Karnakuva,Padra,22.187439,72.979074,1289.0,283.0,8.69,0.519,Medium (Mitigation),668.991,153.0,8.425,667.0,622.0,0.0,6.49,90.26,1.3,1.95,75.54,3,0,1,14.0,34.0,0.0,1.0,0.0,0,95.0,0.685,245.6,0.53,0.7,0.53,0.98,0.946,0.616,668.991,2.8032258064516125,4.372575,7.266,0.0
521077,Vadadla,Padra,22.188515,73.028952,927.0,180.0,12.94,0.597,Medium (Mitigation),553.419,264.0,3.511,478.0,449.0,0.0,1.14,79.92,0.0,1.89,71.09,2,0,1,9.0,25.0,0.0,1.0,1.0,1,90.0,0.667,246.4,0.515,0.56,0.515,0.98,0.9,0.586,553.419,6.161904761904761,2.096067,5.372999999999999,0.515
521085,Sadhi,Padra,22.161574,73.052519,3794.0,819.0,18.5,0.543,Medium (Mitigation),2060.1420000000003,1400.0,2.71,2007.0,1787.0,0.0,5.14,91.86,0.0,1.86,60.26,2,1,1,7.0,22.0,0.0,1.0,0.0,1,92.5,1.016,246.4,0.481,0.53,0.481,0.98,0.916,0.594,2060.1420000000003,8.809523809523808,1.47153,3.801,0.481
521084,Amla,Padra,22.163586,73.07259,2129.0,449.0,11.65,0.52,Medium (Mitigation),1107.08,1022.0,2.083,1063.0,1066.0,0.0,5.22,92.71,0.0,0.79,60.15,2,1,1,7.0,23.0,0.0,1.0,0.0,1,85.0,1.323,244.8,0.483,0.51,0.483,0.98,0.861,0.563,1107.08,5.5476190476190474,1.0831600000000001,3.64,0.483
521098,Saras Vani,Padra,22.172324,73.097141,2305.0,511.0,28.37,0.506,Medium (Mitigation),1166.33,1090.0,2.115,1195.0,1110.0,0.0,0.64,86.17,2.18,5.64,62.41,3,1,1,7.0,22.0,0.0,1.0,0.0,1,90.0,0.645,246.4,0.509,0.51,0.509,0.98,0.895,0.583,1166.33,9.151612903225807,1.0701900000000002,3.542,0.509
521074,Lola,Padra,22.177699,72.962268,1535.0,270.0,1.69,0.648,Medium (Mitigation),994.68,120.0,12.792,805.0,730.0,0.0,10.83,81.67,0.0,5.0,75.51,2,0,1,17.0,35.0,0.0,1.0,0.0,1,92.5,0.853,245.6,0.538,0.83,0.538,0.98,0.94,0.618,994.6800000000001,0.8047619047619047,8.289216,11.016,0.538
521099,Shihor,Padra,22.173503,73.125801,915.0,184.0,28.63,0.607,Medium (Mitigation),555.405,459.0,1.993,477.0,438.0,0.0,7.41,87.8,0.0,3.92,25.56,2,0,1,6.0,18.0,0.0,1.0,1.0,1,92.5,0.053,245.6,0.546,0.51,0.546,0.98,0.918,0.596,555.405,13.633333333333333,1.209751,3.642,0.546
521075,Muval,Padra,22.170072,72.975278,4164.0,903.0,10.16,0.622,Medium (Mitigation),2590.008,781.0,5.332,2177.0,1987.0,0.0,0.26,85.92,0.0,4.35,55.89,2,0,1,16.0,32.0,0.0,1.0,0.0,1,95.0,0.673,245.6,0.517,0.61,0.517,0.98,0.931,0.604,2590.008,4.838095238095238,3.3165039999999997,9.952,0.517
521086,Anti,Padra,22.165322,73.0332,5055.0,837.0,5.48,0.63,Medium (Mitigation),3184.65,863.0,5.857,2602.0,2453.0,0.33,1.11,85.25,8.65,0.33,58.91,2,0,1,9.0,30.0,0.0,0.0,0.0,1,90.0,0.112,246.4,0.564,0.63,0.564,0.98,0.91,0.595,3184.65,2.6095238095238096,3.6899100000000002,5.67,0.564
521087,Rajupura,Padra,22.168519,73.012009,1185.0,277.0,8.86,0.679,High (Relocation Priority),804.615,258.0,4.593,612.0,573.0,0.0,10.85,85.27,0.0,2.71,60.0,0,0,1,20.0,35.0,0.0,1.0,0.0,1,87.5,1.985,245.6,0.438,0.59,0.438,0.98,0.901,0.595,804.615,88.6,3.118647,13.580000000000002,0.438
521088,Jalalpur,Padra,22.161426,72.996259,2069.0,434.0,9.57,0.537,Medium (Mitigation),1111.053,426.0,4.857,1064.0,1005.0,0.0,10.56,85.68,0.0,3.52,69.86,2,1,1,15.0,33.0,0.0,0.0,1.0,1,92.5,2.464,245.6,0.39,0.6,0.39,0.98,0.904,0.585,1111.053,4.557142857142857,2.6082090000000004,8.055,0.39
521100,Thikariya Mubarak,Padra,22.156815,73.117238,425.0,90.0,35.29,0.62,Medium (Mitigation),263.5,166.0,2.56,227.0,198.0,0.0,0.0,87.35,0.0,10.84,37.93,2,0,1,6.0,18.0,0.0,1.0,1.0,1,92.5,0.157,245.6,0.541,0.53,0.541,0.98,0.916,0.595,263.5,16.804761904761904,1.5872,3.7199999999999998,0.541
521096,Ambada,Padra,22.148851,73.018604,1021.0,244.0,11.85,0.497,Medium (Mitigation),507.437,762.0,1.34,561.0,460.0,0.0,6.56,87.8,0.0,4.33,54.86,2,1,1,14.0,20.0,0.0,1.0,0.0,1,92.5,2.156,244.8,0.395,0.49,0.395,0.98,0.901,0.583,507.437,5.642857142857142,0.66598,6.958,0.395
521101,Virpur,Padra,22.145269,73.103502,310.0,71.0,34.19,0.561,Medium (Mitigation),173.91000000000005,291.0,1.065,168.0,142.0,0.0,0.34,86.99,0.0,4.11,37.01,3,0,1,10.0,30.0,0.0,1.0,1.0,1,97.5,0.008,244.0,0.544,0.48,0.544,0.98,0.95,0.617,173.91000000000003,11.029032258064515,0.597465,5.61,0.544
521095,Kalyankui,Padra,22.14601,73.000385,627.0,141.0,11.0,0.558,Medium (Mitigation),349.86600000000004,214.0,2.93,326.0,301.0,0.0,5.61,87.85,0.0,4.67,50.53,2,0,1,15.0,15.0,0.0,1.0,1.0,1,90.0,2.51,244.8,0.382,0.54,0.382,0.98,0.898,0.586,349.86600000000004,5.238095238095238,1.6349400000000003,8.370000000000001,0.382
521093,Mobha,Padra,22.132009,72.969914,4796.0,973.0,3.98,0.532,Medium (Mitigation),2551.472,1329.0,3.609,2481.0,2315.0,0.0,1.05,84.05,0.0,2.33,59.62,2,1,1,22.0,38.0,0.0,1.0,0.0,1,92.5,1.41,245.6,0.458,0.56,0.458,0.98,0.914,0.594,2551.472,1.8952380952380952,1.919988,11.704,0.458
521104,Bhadari,Padra,22.131602,73.046963,1111.0,217.0,19.71,0.645,Medium (Mitigation),716.595,374.0,2.971,554.0,557.0,0.0,1.34,88.24,0.0,5.88,39.39,1,0,1,14.0,28.0,0.0,1.0,0.0,1,90.0,0.537,246.4,0.521,0.54,0.521,0.98,0.899,0.585,716.595,17.918181818181818,1.916295,9.030000000000001,0.521
521094,Sadra,Padra,22.129314,72.989277,2275.0,465.0,6.55,0.568,Medium (Mitigation),1292.1999999999998,784.0,2.902,1201.0,1074.0,0.0,2.55,88.9,0.0,2.93,24.39,2,0,1,23.0,32.0,0.0,1.0,1.0,1,92.5,1.529,244.0,0.446,0.54,0.446,0.98,0.912,0.594,1292.1999999999998,3.1190476190476186,1.648336,13.063999999999998,0.446
521102,Medhad,Padra,22.130513,73.090522,695.0,147.0,62.16,0.6,Medium (Mitigation),417.0,421.0,1.651,378.0,317.0,0.0,1.81,79.46,12.64,4.29,22.73,3,0,1,10.0,30.0,0.0,1.0,1.0,1,95.0,0.097,246.4,0.541,0.5,0.541,0.98,0.942,0.609,417.0,20.051612903225806,0.9905999999999999,6.0,0.541
521105,Gayapura,Padra,22.128234,73.022714,581.0,139.0,10.84,0.538,Medium (Mitigation),312.57800000000003,195.0,2.979,308.0,273.0,0.0,5.13,87.18,0.0,3.59,23.53,1,0,1,10.0,26.0,0.0,1.0,0.0,0,97.5,0.632,244.0,0.509,0.54,0.509,0.98,0.948,0.614,312.57800000000003,9.854545454545454,1.602702,5.380000000000001,0.0
521103,Husepur,Padra,22.125176,73.075912,709.0,186.0,61.35,0.629,Medium (Mitigation),445.961,430.0,1.649,368.0,341.0,0.0,0.0,84.55,4.55,4.77,80.65,1,1,1,12.0,28.0,0.0,1.0,1.0,1,97.5,1.012,244.8,0.477,0.5,0.477,0.98,0.938,0.604,445.961,55.772727272727266,1.037221,7.548,0.477
521106,Kanda,Padra,22.124838,73.006094,763.0,169.0,15.47,0.584,Medium (Mitigation),445.592,413.0,1.847,392.0,371.0,0.0,4.12,40.68,0.0,0.48,29.76,2,0,1,16.0,33.0,0.0,1.0,0.0,1,95.0,0.494,244.0,0.514,0.51,0.514,0.98,0.931,0.606,445.592,7.366666666666666,1.0786479999999998,9.344,0.514
521115,Sadad,Padra,22.114914,73.061825,727.0,164.0,22.15,0.683,High (Relocation Priority),496.54100000000005,400.0,1.817,370.0,357.0,0.0,2.59,88.08,0.0,6.48,70.59,0,0,1,14.0,36.0,0.0,0.0,1.0,1,87.5,0.183,246.4,0.551,0.5,0.551,0.98,0.881,0.574,496.54100000000005,221.49999999999997,1.241011,9.562000000000001,0.551
521114,Thikariya Math,Padra,22.118614,73.022857,329.0,78.0,48.02,0.656,High (Relocation Priority),215.824,187.0,1.759,166.0,163.0,0.0,4.81,83.96,0.0,1.07,50.96,1,0,1,16.0,35.0,0.0,1.0,1.0,1,90.0,0.854,244.8,0.492,0.5,0.492,0.98,0.894,0.584,215.824,43.654545454545456,1.153904,10.496,0.492
519872,Khalipur,Vadodara Rural,22.204744,73.165883,1054.0,226.0,43.64,0.524,Medium (Mitigation),552.296,485.0,2.173,531.0,523.0,1.33,0.0,51.22,7.54,5.54,25.97,2,0,0,10.0,15.0,0.0,1.0,0.0,0,92.5,0.214,246.4,0.535,0.51,0.535,0.98,0.917,0.593,552.296,20.78095238095238,1.138652,5.24,0.0
519882,Karali,Vadodara Rural,22.173667,73.153527,1075.0,225.0,25.58,0.699,High (Relocation Priority),751.425,317.0,3.391,569.0,506.0,0.0,3.16,85.44,6.33,1.58,62.96,0,0,1,8.0,24.0,0.0,1.0,1.0,1,92.5,0.84,245.6,0.496,0.55,0.496,0.98,0.915,0.595,751.425,255.79999999999998,2.3703089999999998,5.592,0.496
519883,Itola,Vadodara Rural,22.15177,73.142673,3600.0,801.0,39.06,0.565,Medium (Mitigation),2034.0,1554.0,2.317,1866.0,1734.0,0.0,8.82,86.1,0.0,4.57,10.46,2,1,2,8.0,25.0,0.0,1.0,0.0,1,95.0,1.04,246.4,0.478,0.52,0.478,0.98,0.934,0.605,2033.9999999999998,18.6,1.309105,4.52,0.478
519895,Raman Gamdi,Vadodara Rural,22.128858,73.171689,559.0,126.0,51.52,0.508,Medium (Mitigation),283.972,251.0,2.227,281.0,278.0,4.76,1.19,86.11,0.0,6.75,27.65,2,0,2,20.0,20.0,0.0,1.0,0.0,1,25.0,0.726,120.0,0.733,0.51,0.733,0.035,0.388,0.279,283.972,24.533333333333335,1.131316,10.16,0.733
519896,Gosindra,Vadodara Rural,22.127304,73.126298,1021.0,219.0,43.49,0.7,High (Relocation Priority),714.6999999999999,727.0,1.404,519.0,502.0,0.57,0.43,98.01,0.0,0.43,49.28,0,0,0,23.0,24.0,0.0,1.0,0.0,1,92.5,0.437,245.6,0.516,0.49,0.516,0.98,0.915,0.594,714.6999999999999,434.9,0.9827999999999999,16.099999999999998,0.516
519897,Untiya Medhad,Vadodara Rural,22.117336,73.107781,733.0,150.0,32.61,0.608,Medium (Mitigation),445.664,369.0,1.986,377.0,356.0,0.0,0.0,87.74,0.0,5.57,31.75,2,0,2,13.0,30.0,0.0,1.0,0.0,1,97.5,0.305,246.4,0.528,0.51,0.528,0.98,0.932,0.595,445.664,15.528571428571428,1.207488,7.904,0.528
520921,Mahmadpura,Dabhoi,22.216605,73.282351,539.0,108.0,34.69,0.47,Medium (Mitigation),253.33,208.0,2.591,288.0,251.0,12.5,1.44,78.37,0.0,7.69,87.04,2,1,0,15.0,15.0,0.0,0.0,0.0,0,97.5,0.572,245.6,0.508,0.5,0.508,0.98,0.943,0.587,253.32999999999998,16.51904761904762,1.21777,7.05,0.0
520922,Palaswada,Dabhoi,22.209198,73.299901,1447.0,325.0,61.37,0.571,Medium (Mitigation),826.237,675.0,2.144,738.0,709.0,0.0,0.0,83.83,0.0,16.17,100.0,3,0,0,15.0,15.0,0.0,1.0,0.0,1,90.0,1.866,241.6,0.421,0.51,0.421,0.98,0.894,0.586,826.237,19.796774193548387,1.224224,8.565,0.421
520938,Kaddhara,Dabhoi,22.206892,73.373629,985.0,220.0,43.25,0.452,Medium (Mitigation),445.22,709.0,1.389,514.0,471.0,0.0,3.39,85.75,0.0,0.0,97.86,2,1,2,12.0,16.0,0.0,1.0,0.0,0,100.0,1.577,244.8,0.436,0.49,0.436,0.98,0.95,0.618,445.22,20.595238095238095,0.627828,5.424,0.0
520920,Mosampura,Dabhoi,22.206209,73.27003,313.0,66.0,54.63,0.6,Medium (Mitigation),187.8,276.0,1.134,164.0,149.0,9.78,1.45,86.59,0.0,2.17,100.0,2,0,0,15.0,15.0,0.0,1.0,1.0,1,97.5,1.873,244.0,0.41,0.46,0.41,0.98,0.95,0.602,187.79999999999998,26.014285714285716,0.6803999999999999,9.0,0.41
520930,Valipura,Dabhoi,22.207937,73.317144,437.0,88.0,54.92,0.614,Medium (Mitigation),268.318,202.0,2.163,218.0,219.0,5.94,0.0,87.62,0.0,5.45,100.0,2,0,0,15.0,20.0,0.0,1.0,0.0,1,95.0,1.762,243.2,0.423,0.5,0.423,0.98,0.929,0.596,268.318,26.152380952380952,1.3280819999999998,9.209999999999999,0.423
520937,Kaddharapura,Dabhoi,22.211852,73.35813,458.0,112.0,55.02,0.568,Medium (Mitigation),260.14399999999995,121.0,3.785,232.0,226.0,0.0,4.1,85.25,0.0,0.0,100.0,2,0,0,14.0,22.0,0.0,1.0,0.0,0,100.0,0.034,243.2,0.553,0.56,0.553,0.98,0.95,0.629,260.14399999999995,26.2,2.14988,7.951999999999999,0.0
520929,Bhavpura,Dabhoi,22.207408,73.328601,350.0,77.0,75.43,0.545,Medium (Mitigation),190.75,169.0,2.071,179.0,171.0,5.92,2.37,86.98,0.0,4.73,100.0,2,0,0,13.0,18.0,0.0,1.0,0.0,0,95.0,1.285,244.8,0.457,0.5,0.457,0.98,0.929,0.594,190.75,35.91904761904762,1.1286950000000002,7.085000000000001,0.0
520940,Karali,Dabhoi,22.202326,73.400652,605.0,142.0,55.04,0.537,Medium (Mitigation),324.88500000000005,349.0,1.734,314.0,291.0,4.87,4.87,84.53,0.0,5.73,100.0,3,1,0,8.0,44.0,0.0,1.0,1.0,1,90.0,0.503,244.8,0.515,0.49,0.515,0.98,0.911,0.59,324.88500000000005,17.75483870967742,0.931158,4.296,0.515
520936,Abdalapura,Dabhoi,22.200262,73.353441,479.0,108.0,23.59,0.602,Medium (Mitigation),288.358,190.0,2.521,262.0,217.0,0.0,4.74,84.21,0.0,0.0,68.75,2,0,1,14.0,23.0,0.0,1.0,1.0,1,100.0,0.777,243.2,0.497,0.53,0.497,0.98,0.95,0.628,288.358,11.233333333333333,1.517642,8.427999999999999,0.497
520935,Vayadpur,Dabhoi,22.198432,73.342671,943.0,199.0,67.34,0.606,Medium (Mitigation),571.458,336.0,2.807,485.0,458.0,0.0,4.76,84.23,0.0,0.0,98.94,1,0,0,14.0,23.0,0.0,1.0,0.0,0,97.5,0.518,244.8,0.516,0.53,0.516,0.98,0.95,0.615,571.458,61.21818181818182,1.701042,8.484,0.0
520931,Kundhela,Dabhoi,22.188539,73.281796,2513.0,566.0,50.78,0.563,Medium (Mitigation),1414.819,1229.0,2.045,1323.0,1190.0,8.06,3.34,77.46,0.0,11.15,31.51,2,1,1,15.0,15.0,0.0,0.0,1.0,1,95.0,1.73,243.2,0.426,0.5,0.426,0.98,0.931,0.594,1414.819,24.18095238095238,1.1513349999999998,8.444999999999999,0.426
520952,Gojali,Dabhoi,22.190698,73.378433,565.0,155.0,67.96,0.645,Medium (Mitigation),364.425,402.0,1.405,302.0,263.0,0.0,13.43,81.34,0.0,5.22,100.0,2,0,2,10.0,40.0,0.0,0.0,1.0,1,95.0,0.297,245.6,0.525,0.49,0.525,0.98,0.938,0.608,364.425,32.36190476190476,0.9062250000000001,6.45,0.525
520934,Bhilapur,Dabhoi,22.192919,73.325929,2290.0,512.0,52.53,0.564,Medium (Mitigation),1291.56,567.0,4.039,1163.0,1127.0,0.0,1.24,79.51,0.0,0.0,98.67,3,1,1,14.0,14.0,0.0,1.0,1.0,1,100.0,0.968,244.8,0.49,0.57,0.49,0.98,0.95,0.626,1291.56,16.94516129032258,2.2779959999999995,7.895999999999999,0.49
520953,Banaiya,Dabhoi,22.184445,73.35092,338.0,77.0,41.42,0.615,Medium (Mitigation),207.87,151.0,2.238,173.0,165.0,0.0,21.19,77.48,0.0,1.32,91.45,2,0,0,11.0,25.0,0.0,1.0,1.0,1,87.5,0.569,245.6,0.526,0.52,0.526,0.98,0.882,0.575,207.87,19.723809523809525,1.3763699999999999,6.765,0.526
520951,Vasai,Dabhoi,22.173534,73.392085,1860.0,408.0,56.56,0.544,Medium (Mitigation),1011.84,844.0,2.204,958.0,902.0,7.7,17.54,69.91,0.0,4.86,100.0,3,1,0,5.0,32.0,0.0,1.0,0.0,1,92.5,0.53,246.4,0.511,0.5,0.511,0.98,0.917,0.584,1011.84,18.24516129032258,1.1989760000000003,2.72,0.511
520932,Baherampura,Dabhoi,22.176949,73.301674,514.0,130.0,75.29,0.65,Medium (Mitigation),334.1,365.0,1.408,264.0,250.0,0.0,11.78,83.29,0.0,4.93,67.11,2,0,0,13.0,16.0,0.0,1.0,0.0,1,95.0,0.446,244.8,0.515,0.49,0.515,0.98,0.928,0.603,334.1,35.852380952380955,0.9152,8.450000000000001,0.515
520933,Navapur,Dabhoi,22.181324,73.316668,356.0,76.0,11.8,0.639,Medium (Mitigation),227.484,138.0,2.58,186.0,170.0,0.0,2.88,82.01,0.0,0.0,56.14,1,0,0,12.0,14.0,0.0,1.0,1.0,1,95.0,0.163,245.6,0.541,0.53,0.541,0.98,0.931,0.604,227.484,10.727272727272727,1.64862,7.668,0.541
520958,Ambav,Dabhoi,22.163756,73.364609,851.0,161.0,76.62,0.544,Medium (Mitigation),462.944,305.0,2.79,431.0,420.0,0.0,1.64,92.13,0.0,0.33,100.0,2,0,2,10.0,25.0,0.0,1.0,0.0,0,100.0,2.263,246.4,0.394,0.53,0.394,0.98,0.95,0.615,462.944,36.48571428571429,1.5177600000000002,5.44,0.0
